Division,Hospital,MeasureGroup,Measure,Month,MonthNumber,FiscalYear,Actual,Goal,GoalLabel,MeasureGroupOrder,MeasureFormat,MeasureOrder
Colorado-JOA,Mercy Med Ctr Durango-CO,"Quality, Safety, Experience",Patient Experience,Feb,8,FY19,0.00,0.00,Goal,2,Number,179
Colorado-JOA,Mercy Med Ctr Durango-CO,"Quality, Safety, Experience",Patient Experience,Mar,9,FY19,0.00,0.00,Goal,2,Number,180
Colorado-JOA,Mercy Med Ctr Durango-CO,"Quality, Safety, Experience",Quality,Jul,1,FY19,0.00,0.00,Goal,2,Number,181
Colorado-JOA,Mercy Med Ctr Durango-CO,"Quality, Safety, Experience",Quality,Aug,2,FY19,0.00,0.00,Goal,2,Number,182
Colorado-JOA,Mercy Med Ctr Durango-CO,"Quality, Safety, Experience",Quality,Sep,3,FY19,0.00,0.00,Goal,2,Number,183
Colorado-JOA,Mercy Med Ctr Durango-CO,"Quality, Safety, Experience",Quality,Oct,4,FY19,0.00,0.00,Goal,2,Number,184
Colorado-JOA,Mercy Med Ctr Durango-CO,"Quality, Safety, Experience",Quality,Nov,5,FY19,0.00,0.00,Goal,2,Number,185
Colorado-JOA,Mercy Med Ctr Durango-CO,"Quality, Safety, Experience",Quality,Dec,6,FY19,0.00,0.00,Goal,2,Number,186
Colorado-JOA,Mercy Med Ctr Durango-CO,"Quality, Safety, Experience",Quality,Jan,7,FY19,0.00,0.00,Goal,2,Number,187
Colorado-JOA,Mercy Med Ctr Durango-CO,"Quality, Safety, Experience",Quality,Feb,8,FY19,0.00,0.00,Goal,2,Number,188
Colorado-JOA,Mercy Med Ctr Durango-CO,"Quality, Safety, Experience",Quality,Mar,9,FY19,0.00,0.00,Goal,2,Number,189
Colorado-JOA,Mercy Med Ctr Durango-CO,"Quality, Safety, Experience",Safety,Jul,1,FY19,0.00,0.00,Goal,2,Number,190
Colorado-JOA,Mercy Med Ctr Durango-CO,"Quality, Safety, Experience",Safety,Aug,2,FY19,0.00,0.00,Goal,2,Number,191
Colorado-JOA,Mercy Med Ctr Durango-CO,"Quality, Safety, Experience",Safety,Sep,3,FY19,0.00,0.00,Goal,2,Number,192
Colorado-JOA,Mercy Med Ctr Durango-CO,"Quality, Safety, Experience",Safety,Oct,4,FY19,0.00,0.00,Goal,2,Number,193
Colorado-JOA,Mercy Med Ctr Durango-CO,"Quality, Safety, Experience",Safety,Nov,5,FY19,0.00,0.00,Goal,2,Number,194
Colorado-JOA,Mercy Med Ctr Durango-CO,"Quality, Safety, Experience",Safety,Dec,6,FY19,0.00,0.00,Goal,2,Number,195
Colorado-JOA,Mercy Med Ctr Durango-CO,"Quality, Safety, Experience",Safety,Jan,7,FY19,0.00,0.00,Goal,2,Number,196
Colorado-JOA,Mercy Med Ctr Durango-CO,"Quality, Safety, Experience",Safety,Feb,8,FY19,0.00,0.00,Goal,2,Number,197
Colorado-JOA,Mercy Med Ctr Durango-CO,"Quality, Safety, Experience",Safety,Mar,9,FY19,0.00,0.00,Goal,2,Number,198
Colorado-JOA,Mercy Med Ctr Durango-CO,Earnings,Operating EBIDA,Jul,1,FY19,5507068.52,6029888.00,Budget,3,Dollar,199
Colorado-JOA,Mercy Med Ctr Durango-CO,Earnings,Operating EBIDA,Aug,2,FY19,6063093.70,7080178.00,Budget,3,Dollar,200
Colorado-JOA,Mercy Med Ctr Durango-CO,Earnings,Operating EBIDA,Sep,3,FY19,6315645.70,7197830.00,Budget,3,Dollar,201
Colorado-JOA,Mercy Med Ctr Durango-CO,Earnings,Operating EBIDA,Oct,4,FY19,5881515.40,7330352.00,Budget,3,Dollar,202
Colorado-JOA,Mercy Med Ctr Durango-CO,Earnings,Operating EBIDA,Nov,5,FY19,4747898.57,6600137.00,Budget,3,Dollar,203
Colorado-JOA,Mercy Med Ctr Durango-CO,Earnings,Operating EBIDA,Dec,6,FY19,7150768.65,7267871.00,Budget,3,Dollar,204
Colorado-JOA,Mercy Med Ctr Durango-CO,Earnings,Operating EBIDA,Jan,7,FY19,5474411.63,6589196.00,Budget,3,Dollar,205
Colorado-JOA,Mercy Med Ctr Durango-CO,Earnings,Operating EBIDA,Feb,8,FY19,4246929.65,5785092.00,Budget,3,Dollar,206
Colorado-JOA,Mercy Med Ctr Durango-CO,Earnings,Operating EBIDA,Mar,9,FY19,6660932.99,7644815.00,Budget,3,Dollar,207
Colorado-JOA,Mercy Med Ctr Durango-CO,Earnings,Operating EBIDA Margin,Jul,1,FY19,31.64,33.75,Budget,3,Percent,208
Colorado-JOA,Mercy Med Ctr Durango-CO,Earnings,Operating EBIDA Margin,Aug,2,FY19,31.80,35.64,Budget,3,Percent,209
Colorado-JOA,Mercy Med Ctr Durango-CO,Earnings,Operating EBIDA Margin,Sep,3,FY19,36.07,35.84,Budget,3,Percent,210
Colorado-JOA,Mercy Med Ctr Durango-CO,Earnings,Operating EBIDA Margin,Oct,4,FY19,31.50,35.91,Budget,3,Percent,211
Colorado-JOA,Mercy Med Ctr Durango-CO,Earnings,Operating EBIDA Margin,Nov,5,FY19,28.57,35.61,Budget,3,Percent,212
Colorado-JOA,Mercy Med Ctr Durango-CO,Earnings,Operating EBIDA Margin,Dec,6,FY19,39.18,36.04,Budget,3,Percent,213
Colorado-JOA,Mercy Med Ctr Durango-CO,Earnings,Operating EBIDA Margin,Jan,7,FY19,31.09,35.32,Budget,3,Percent,214
Colorado-JOA,Mercy Med Ctr Durango-CO,Earnings,Operating EBIDA Margin,Feb,8,FY19,27.71,34.48,Budget,3,Percent,215
Colorado-JOA,Mercy Med Ctr Durango-CO,Earnings,Operating EBIDA Margin,Mar,9,FY19,36.23,37.23,Budget,3,Percent,216
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,Adjusted Admissions,Jul,1,FY19,955.61,836.20,Budget,4,Number,217
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,Adjusted Admissions,Aug,2,FY19,1022.28,953.06,Budget,4,Number,218
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,Adjusted Admissions,Sep,3,FY19,848.01,966.05,Budget,4,Number,219
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,Adjusted Admissions,Oct,4,FY19,941.75,971.24,Budget,4,Number,220
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,Adjusted Admissions,Nov,5,FY19,815.61,869.96,Budget,4,Number,221
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,Adjusted Admissions,Dec,6,FY19,865.96,966.05,Budget,4,Number,222
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,Adjusted Admissions,Jan,7,FY19,957.70,872.56,Budget,4,Number,223
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,Adjusted Admissions,Feb,8,FY19,777.40,768.68,Budget,4,Number,224
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,Adjusted Admissions,Mar,9,FY19,878.39,979.03,Budget,4,Number,225
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,IP Acute Admissions,Jul,1,FY19,370.00,322.00,Budget,4,Number,226
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,IP Acute Admissions,Aug,2,FY19,388.00,367.00,Budget,4,Number,227
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,IP Acute Admissions,Sep,3,FY19,349.00,372.00,Budget,4,Number,228
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,IP Acute Admissions,Oct,4,FY19,365.00,374.00,Budget,4,Number,229
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,IP Acute Admissions,Nov,5,FY19,323.00,335.00,Budget,4,Number,230
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,IP Acute Admissions,Dec,6,FY19,352.00,372.00,Budget,4,Number,231
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,IP Acute Admissions,Jan,7,FY19,368.00,336.00,Budget,4,Number,232
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,IP Acute Admissions,Feb,8,FY19,311.00,296.00,Budget,4,Number,233
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,IP Acute Admissions,Mar,9,FY19,358.00,377.00,Budget,4,Number,234
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,IP Surgeries,Jul,1,FY19,105.00,107.00,Budget,4,Number,235
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,IP Surgeries,Aug,2,FY19,128.00,122.00,Budget,4,Number,236
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,IP Surgeries,Sep,3,FY19,99.00,124.00,Budget,4,Number,237
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,IP Surgeries,Oct,4,FY19,111.00,125.00,Budget,4,Number,238
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,IP Surgeries,Nov,5,FY19,81.00,112.00,Budget,4,Number,239
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,IP Surgeries,Dec,6,FY19,116.00,125.00,Budget,4,Number,240
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,IP Surgeries,Jan,7,FY19,116.00,112.00,Budget,4,Number,241
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,IP Surgeries,Feb,8,FY19,83.00,99.00,Budget,4,Number,242
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,IP Surgeries,Mar,9,FY19,88.00,126.00,Budget,4,Number,243
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,OP Surgeries,Jul,1,FY19,206.00,280.00,Budget,4,Number,244
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,OP Surgeries,Aug,2,FY19,298.00,318.00,Budget,4,Number,245
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,OP Surgeries,Sep,3,FY19,215.00,324.00,Budget,4,Number,246
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,OP Surgeries,Oct,4,FY19,289.00,326.00,Budget,4,Number,247
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,OP Surgeries,Nov,5,FY19,220.00,292.00,Budget,4,Number,248
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,OP Surgeries,Dec,6,FY19,245.00,324.00,Budget,4,Number,249
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,OP Surgeries,Jan,7,FY19,235.00,292.00,Budget,4,Number,250
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,OP Surgeries,Feb,8,FY19,211.00,258.00,Budget,4,Number,251
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,OP Surgeries,Mar,9,FY19,224.00,328.00,Budget,4,Number,252
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,Total ED Visits,Jul,1,FY19,10604.00,10621.00,Budget,4,Number,253
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,Total ED Visits,Aug,2,FY19,11316.00,12097.00,Budget,4,Number,254
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,Total ED Visits,Sep,3,FY19,9981.00,12315.00,Budget,4,Number,255
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,Total ED Visits,Oct,4,FY19,11181.00,12396.00,Budget,4,Number,256
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,Total ED Visits,Nov,5,FY19,9869.00,11081.00,Budget,4,Number,257
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,Total ED Visits,Dec,6,FY19,9506.00,12286.00,Budget,4,Number,258
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,Total ED Visits,Jan,7,FY19,10806.00,11109.00,Budget,4,Number,259
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,Total ED Visits,Feb,8,FY19,9272.00,9794.00,Budget,4,Number,260
Colorado-JOA,Mercy Med Ctr Durango-CO,Growth,Total ED Visits,Mar,9,FY19,10691.00,12477.00,Budget,4,Number,261
Colorado-JOA,Mercy Med Ctr Durango-CO,Revenue,Net Patient Service Revenue Yield,Jul,1,FY19,32.17,35.84,Budget,5,Percent,262
Colorado-JOA,Mercy Med Ctr Durango-CO,Revenue,Net Patient Service Revenue Yield,Aug,2,FY19,32.10,35.05,Budget,5,Percent,263
Colorado-JOA,Mercy Med Ctr Durango-CO,Revenue,Net Patient Service Revenue Yield,Sep,3,FY19,35.09,34.82,Budget,5,Percent,264
Colorado-JOA,Mercy Med Ctr Durango-CO,Revenue,Net Patient Service Revenue Yield,Oct,4,FY19,31.60,35.16,Budget,5,Percent,265
Colorado-JOA,Mercy Med Ctr Durango-CO,Revenue,Net Patient Service Revenue Yield,Nov,5,FY19,32.94,35.65,Budget,5,Percent,266
Colorado-JOA,Mercy Med Ctr Durango-CO,Revenue,Net Patient Service Revenue Yield,Dec,6,FY19,35.92,35.04,Budget,5,Percent,267
Colorado-JOA,Mercy Med Ctr Durango-CO,Revenue,Net Patient Service Revenue Yield,Jan,7,FY19,32.82,35.80,Budget,5,Percent,268
Colorado-JOA,Mercy Med Ctr Durango-CO,Revenue,Net Patient Service Revenue Yield,Feb,8,FY19,31.67,36.45,Budget,5,Percent,269
Colorado-JOA,Mercy Med Ctr Durango-CO,Revenue,Net Patient Service Revenue Yield,Mar,9,FY19,32.67,35.14,Budget,5,Percent,270
Colorado-JOA,Mercy Med Ctr Durango-CO,Revenue,Net Patient Service Revenue/AA,Jul,1,FY19,17914.02,20984.30,Budget,5,Number,271
Colorado-JOA,Mercy Med Ctr Durango-CO,Revenue,Net Patient Service Revenue/AA,Aug,2,FY19,18281.23,20508.90,Budget,5,Number,272
Colorado-JOA,Mercy Med Ctr Durango-CO,Revenue,Net Patient Service Revenue/AA,Sep,3,FY19,20327.96,20461.58,Budget,5,Number,273
Colorado-JOA,Mercy Med Ctr Durango-CO,Revenue,Net Patient Service Revenue/AA,Oct,4,FY19,19424.88,20689.29,Budget,5,Number,274
Colorado-JOA,Mercy Med Ctr Durango-CO,Revenue,Net Patient Service Revenue/AA,Nov,5,FY19,20009.82,20937.51,Budget,5,Number,275
Colorado-JOA,Mercy Med Ctr Durango-CO,Revenue,Net Patient Service Revenue/AA,Dec,6,FY19,20758.50,20545.72,Budget,5,Number,276
Colorado-JOA,Mercy Med Ctr Durango-CO,Revenue,Net Patient Service Revenue/AA,Jan,7,FY19,18067.53,21014.35,Budget,5,Number,277
Colorado-JOA,Mercy Med Ctr Durango-CO,Revenue,Net Patient Service Revenue/AA,Feb,8,FY19,19195.98,21410.13,Budget,5,Number,278
Colorado-JOA,Mercy Med Ctr Durango-CO,Revenue,Net Patient Service Revenue/AA,Mar,9,FY19,20543.92,20645.85,Budget,5,Number,279
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,FTEs per Adjusted Admission,Jul,1,FY19,0.00,0.00,Budget,6,Number,280
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,FTEs per Adjusted Admission,Aug,2,FY19,0.00,0.00,Budget,6,Number,281
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,FTEs per Adjusted Admission,Sep,3,FY19,0.00,0.00,Budget,6,Number,282
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,FTEs per Adjusted Admission,Oct,4,FY19,0.00,0.00,Budget,6,Number,283
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,FTEs per Adjusted Admission,Nov,5,FY19,0.00,0.00,Budget,6,Number,284
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,FTEs per Adjusted Admission,Dec,6,FY19,0.00,0.00,Budget,6,Number,285
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,FTEs per Adjusted Admission,Jan,7,FY19,0.00,0.00,Budget,6,Number,286
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,FTEs per Adjusted Admission,Feb,8,FY19,0.00,0.00,Budget,6,Number,287
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,FTEs per Adjusted Admission,Mar,9,FY19,0.00,0.00,Budget,6,Number,288
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Pharmacy Cost/Adjusted Admission,Jul,1,FY19,1837.64,1835.53,Budget,6,Number,289
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Pharmacy Cost/Adjusted Admission,Jul,1,FY19,1428.80,1637.18,Budget,6,Number,290
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Pharmacy Cost/Adjusted Admission,Aug,2,FY19,1626.78,1636.15,Budget,6,Number,291
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Pharmacy Cost/Adjusted Admission,Aug,2,FY19,2000.51,1833.87,Budget,6,Number,292
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Pharmacy Cost/Adjusted Admission,Sep,3,FY19,1634.83,1841.56,Budget,6,Number,293
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Pharmacy Cost/Adjusted Admission,Sep,3,FY19,1593.10,1643.07,Budget,6,Number,294
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Pharmacy Cost/Adjusted Admission,Oct,4,FY19,2080.77,1843.78,Budget,6,Number,295
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Pharmacy Cost/Adjusted Admission,Oct,4,FY19,1487.94,1645.07,Budget,6,Number,296
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Pharmacy Cost/Adjusted Admission,Nov,5,FY19,1859.75,1641.89,Budget,6,Number,297
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Pharmacy Cost/Adjusted Admission,Nov,5,FY19,2378.25,1840.64,Budget,6,Number,298
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Pharmacy Cost/Adjusted Admission,Dec,6,FY19,1550.67,1837.51,Budget,6,Number,299
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Pharmacy Cost/Adjusted Admission,Dec,6,FY19,1503.13,1639.45,Budget,6,Number,300
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Pharmacy Cost/Adjusted Admission,Jan,7,FY19,1672.40,1839.63,Budget,6,Number,301
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Pharmacy Cost/Adjusted Admission,Jan,7,FY19,1542.61,1641.00,Budget,6,Number,302
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Pharmacy Cost/Adjusted Admission,Feb,8,FY19,1669.85,1642.42,Budget,6,Number,303
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Pharmacy Cost/Adjusted Admission,Feb,8,FY19,1858.12,1841.75,Budget,6,Number,304
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Pharmacy Cost/Adjusted Admission,Mar,9,FY19,2166.29,1841.08,Budget,6,Number,305
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Pharmacy Cost/Adjusted Admission,Mar,9,FY19,1265.85,1642.69,Budget,6,Number,306
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Total Comp per Adjusted Admission,Jul,1,FY19,5290.12,5826.43,Budget,6,Number,307
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Total Comp per Adjusted Admission,Aug,2,FY19,5086.89,5421.03,Budget,6,Number,308
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Total Comp per Adjusted Admission,Sep,3,FY19,5650.10,5368.33,Budget,6,Number,309
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Total Comp per Adjusted Admission,Oct,4,FY19,5883.52,5515.43,Budget,6,Number,310
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Total Comp per Adjusted Admission,Nov,5,FY19,5845.03,5556.80,Budget,6,Number,311
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Total Comp per Adjusted Admission,Dec,6,FY19,5741.52,5411.15,Budget,6,Number,312
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Total Comp per Adjusted Admission,Jan,7,FY19,4995.30,5647.96,Budget,6,Number,313
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Total Comp per Adjusted Admission,Feb,8,FY19,5827.26,5724.38,Budget,6,Number,314
Colorado-JOA,Mercy Med Ctr Durango-CO,Expense,Total Comp per Adjusted Admission,Mar,9,FY19,5538.14,5234.77,Budget,6,Number,315
Colorado-JOA,Mercy Med Ctr Durango-CO,Population,Observation Equivelant Days,Jul,1,FY19,1837.64,1835.53,Budget,7,Number,316
Colorado-JOA,Mercy Med Ctr Durango-CO,Population,Observation Equivelant Days,Aug,2,FY19,2000.51,1833.87,Budget,7,Number,317
Colorado-JOA,Mercy Med Ctr Durango-CO,Population,Observation Equivelant Days,Sep,3,FY19,1634.83,1841.56,Budget,7,Number,318
Colorado-JOA,Mercy Med Ctr Durango-CO,Population,Observation Equivelant Days,Oct,4,FY19,2080.77,1843.78,Budget,7,Number,319
Colorado-JOA,Mercy Med Ctr Durango-CO,Population,Observation Equivelant Days,Nov,5,FY19,2378.25,1840.64,Budget,7,Number,320
Colorado-JOA,Mercy Med Ctr Durango-CO,Population,Observation Equivelant Days,Dec,6,FY19,1550.67,1837.51,Budget,7,Number,321
Colorado-JOA,Mercy Med Ctr Durango-CO,Population,Observation Equivelant Days,Jan,7,FY19,1672.40,1839.63,Budget,7,Number,322
Colorado-JOA,Mercy Med Ctr Durango-CO,Population,Observation Equivelant Days,Feb,8,FY19,1858.12,1841.75,Budget,7,Number,323
Colorado-JOA,Mercy Med Ctr Durango-CO,Population,Observation Equivelant Days,Mar,9,FY19,2166.29,1841.08,Budget,7,Number,324
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,Employee,Turnover Rate,Jul,1,FY19,0.00,0.00,Goal,1,Dollar,325
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,Employee,Turnover Rate,Aug,2,FY19,0.00,0.00,Goal,1,Dollar,326
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,Employee,Turnover Rate,Sep,3,FY19,0.00,0.00,Goal,1,Dollar,327
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,Employee,Turnover Rate,Oct,4,FY19,0.00,0.00,Goal,1,Dollar,328
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,Employee,Turnover Rate,Nov,5,FY19,0.00,0.00,Goal,1,Dollar,329
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,Employee,Turnover Rate,Dec,6,FY19,0.00,0.00,Goal,1,Dollar,330
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,Employee,Turnover Rate,Jan,7,FY19,0.00,0.00,Goal,1,Dollar,331
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,Employee,Turnover Rate,Feb,8,FY19,0.00,0.00,Goal,1,Dollar,332
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,Employee,Turnover Rate,Mar,9,FY19,0.00,0.00,Goal,1,Dollar,333
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Patient Experience,Jul,1,FY19,0.00,0.00,Goal,2,Number,334
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Patient Experience,Aug,2,FY19,0.00,0.00,Goal,2,Number,335
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Patient Experience,Sep,3,FY19,0.00,0.00,Goal,2,Number,336
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Patient Experience,Oct,4,FY19,0.00,0.00,Goal,2,Number,337
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Patient Experience,Nov,5,FY19,0.00,0.00,Goal,2,Number,338
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Patient Experience,Dec,6,FY19,0.00,0.00,Goal,2,Number,339
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Patient Experience,Jan,7,FY19,0.00,0.00,Goal,2,Number,340
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Patient Experience,Feb,8,FY19,0.00,0.00,Goal,2,Number,341
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Patient Experience,Mar,9,FY19,0.00,0.00,Goal,2,Number,342
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Quality,Jul,1,FY19,0.00,0.00,Goal,2,Number,343
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Quality,Aug,2,FY19,0.00,0.00,Goal,2,Number,344
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Quality,Sep,3,FY19,0.00,0.00,Goal,2,Number,345
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Quality,Oct,4,FY19,0.00,0.00,Goal,2,Number,346
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Quality,Nov,5,FY19,0.00,0.00,Goal,2,Number,347
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Quality,Dec,6,FY19,0.00,0.00,Goal,2,Number,348
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Quality,Jan,7,FY19,0.00,0.00,Goal,2,Number,349
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Quality,Feb,8,FY19,0.00,0.00,Goal,2,Number,350
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Quality,Mar,9,FY19,0.00,0.00,Goal,2,Number,351
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Safety,Jul,1,FY19,0.00,0.00,Goal,2,Number,352
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Safety,Aug,2,FY19,0.00,0.00,Goal,2,Number,353
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Safety,Sep,3,FY19,0.00,0.00,Goal,2,Number,354
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Safety,Oct,4,FY19,0.00,0.00,Goal,2,Number,355
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Safety,Nov,5,FY19,0.00,0.00,Goal,2,Number,356
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Safety,Dec,6,FY19,0.00,0.00,Goal,2,Number,357
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Safety,Jan,7,FY19,0.00,0.00,Goal,2,Number,358
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Safety,Feb,8,FY19,0.00,0.00,Goal,2,Number,359
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,"Quality, Safety, Experience",Safety,Mar,9,FY19,0.00,0.00,Goal,2,Number,360
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,Earnings,Operating EBIDA,Jul,1,FY19,0.00,0.00,Budget,3,Dollar,361
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,Earnings,Operating EBIDA,Aug,2,FY19,0.00,0.00,Budget,3,Dollar,362
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,Earnings,Operating EBIDA,Sep,3,FY19,0.00,0.00,Budget,3,Dollar,363
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,Earnings,Operating EBIDA,Oct,4,FY19,0.00,0.00,Budget,3,Dollar,364
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,Earnings,Operating EBIDA,Nov,5,FY19,0.00,0.00,Budget,3,Dollar,365
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,Earnings,Operating EBIDA,Dec,6,FY19,0.00,0.00,Budget,3,Dollar,366
Colorado-JOA,Mercy Reg Med Ctr Durango-CO,Earnings,Operating EBIDA,Jan,7,FY19,0.00,0.00,Budget,3,Dollar,367
