Division,Hospital,MeasureGroup,Measure,Month,MonthNumber,FiscalYear,Actual,Goal,GoalLabel,MeasureGroupOrder,MeasureFormat,MeasureOrder
District of Columbia,BLANK,Growth,Total ED Visits,Aug,2,FY19,66118,66465,Budget,4,Number,176
District of Columbia,BLANK,Growth,Total ED Visits,Sep,3,FY19,60159,62016,Budget,4,Number,177
District of Columbia,BLANK,Growth,Total ED Visits,Oct,4,FY19,65572,62116,Budget,4,Number,178
District of Columbia,BLANK,Growth,Total ED Visits,Nov,5,FY19,60621,61181,Budget,4,Number,179
District of Columbia,BLANK,Growth,Total ED Visits,Dec,6,FY19,61162,64202,Budget,4,Number,180
District of Columbia,BLANK,Revenue,Net Patient Service Revenue Yield,Jul,1,FY19,16.43,16.96,Budget,5,Percent,181
District of Columbia,BLANK,Revenue,Net Patient Service Revenue Yield,Aug,2,FY19,16.07,16.89,Budget,5,Percent,182
District of Columbia,BLANK,Revenue,Net Patient Service Revenue Yield,Sep,3,FY19,16.45,16.95,Budget,5,Percent,183
District of Columbia,BLANK,Revenue,Net Patient Service Revenue Yield,Oct,4,FY19,16.64,16.99,Budget,5,Percent,184
District of Columbia,BLANK,Revenue,Net Patient Service Revenue Yield,Nov,5,FY19,16.2,16.98,Budget,5,Percent,185
District of Columbia,BLANK,Revenue,Net Patient Service Revenue Yield,Dec,6,FY19,16.15,16.2,Budget,5,Percent,186
District of Columbia,BLANK,Revenue,Net Patient Service Revenue/AA,Jul,1,FY19,12111,12009,Budget,5,Number,187
District of Columbia,BLANK,Revenue,Net Patient Service Revenue/AA,Aug,2,FY19,12142,12021,Budget,5,Number,188
District of Columbia,BLANK,Revenue,Net Patient Service Revenue/AA,Sep,3,FY19,12061,12110,Budget,5,Number,189
District of Columbia,BLANK,Revenue,Net Patient Service Revenue/AA,Oct,4,FY19,14519,12116,Budget,5,Number,190
District of Columbia,BLANK,Revenue,Net Patient Service Revenue/AA,Nov,5,FY19,12108,12188,Budget,5,Number,191
District of Columbia,BLANK,Revenue,Net Patient Service Revenue/AA,Dec,6,FY19,12121,12185,Budget,5,Number,192
District of Columbia,BLANK,Expense,FTEs per Adjusted Admission,Jul,1,FY19,0,0,Budget,6,Number,193
District of Columbia,BLANK,Expense,FTEs per Adjusted Admission,Aug,2,FY19,0,0,Budget,6,Number,194
District of Columbia,BLANK,Expense,FTEs per Adjusted Admission,Sep,3,FY19,0,0,Budget,6,Number,195
District of Columbia,BLANK,Expense,FTEs per Adjusted Admission,Oct,4,FY19,0,0,Budget,6,Number,196
District of Columbia,BLANK,Expense,FTEs per Adjusted Admission,Nov,5,FY19,0,0,Budget,6,Number,197
District of Columbia,BLANK,Expense,FTEs per Adjusted Admission,Dec,6,FY19,0,0,Budget,6,Number,198
District of Columbia,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Jul,1,FY19,668,614,Budget,6,Number,199
District of Columbia,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Jul,1,FY19,1672,1516,Budget,6,Number,200
District of Columbia,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Aug,2,FY19,678,616,Budget,6,Number,201
District of Columbia,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Aug,2,FY19,1721,1591,Budget,6,Number,202
District of Columbia,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Sep,3,FY19,1415,1567,Budget,6,Number,203
District of Columbia,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Sep,3,FY19,600,644,Budget,6,Number,204
District of Columbia,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Oct,4,FY19,1812,1617,Budget,6,Number,205
District of Columbia,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Oct,4,FY19,604,621,Budget,6,Number,206
District of Columbia,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Nov,5,FY19,618,618,Budget,6,Number,207
District of Columbia,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Nov,5,FY19,1820,1617,Budget,6,Number,208
District of Columbia,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Dec,6,FY19,1517,1585,Budget,6,Number,209
District of Columbia,BLANK,Expense,Pharmacy Cost/Adjusted Admission,Dec,6,FY19,542,652,Budget,6,Number,200
District of Columbia,BLANK,Expense,Registry (or OT?) Hrs as % of total hrs,Jul,1,FY19,TBD,TBD,Budget,6,Number,201
District of Columbia,BLANK,Expense,Registry (or OT?) Hrs as % of total hrs,Aug,2,FY19,TBD,TBD,Budget,6,Number,202
District of Columbia,BLANK,Expense,Registry (or OT?) Hrs as % of total hrs,Sep,3,FY19,TBD,TBD,Budget,6,Number,203
District of Columbia,BLANK,Expense,Registry (or OT?) Hrs as % of total hrs,Oct,4,FY19,TBD,TBD,Budget,6,Number,204
District of Columbia,BLANK,Expense,Registry (or OT?) Hrs as % of total hrs,Nov,5,FY19,TBD,TBD,Budget,6,Number,205
District of Columbia,BLANK,Expense,Registry (or OT?) Hrs as % of total hrs,Dec,6,FY19,TBD,TBD,Budget,6,Number,206
District of Columbia,BLANK,Expense,Total Comp per Adjusted Admission,Jul,1,FY19,4671,4571,Budget,6,Number,207
District of Columbia,BLANK,Expense,Total Comp per Adjusted Admission,Aug,2,FY19,4614,4516,Budget,6,Number,208
District of Columbia,BLANK,Expense,Total Comp per Adjusted Admission,Sep,3,FY19,1545,4610,Budget,6,Number,209
District of Columbia,BLANK,Expense,Total Comp per Adjusted Admission,Oct,4,FY19,5064,1599,Budget,6,Number,200
District of Columbia,BLANK,Expense,Total Comp per Adjusted Admission,Nov,5,FY19,4811,1574,Budget,6,Number,201
District of Columbia,BLANK,Expense,Total Comp per Adjusted Admission,Dec,6,FY19,1509,4689,Budget,6,Number,202
District of Columbia,BLANK,Population,# Attributed Lives,Jul,1,FY19,TBD,TBD,Budget,7,Number,203
District of Columbia,BLANK,Population,# Attributed Lives,Aug,2,FY19,TBD,TBD,Budget,7,Number,204
District of Columbia,BLANK,Population,# Attributed Lives,Sep,3,FY19,TBD,TBD,Budget,7,Number,205
District of Columbia,BLANK,Population,# Attributed Lives,Oct,4,FY19,TBD,TBD,Budget,7,Number,206
District of Columbia,BLANK,Population,# Attributed Lives,Nov,5,FY19,TBD,TBD,Budget,7,Number,207
District of Columbia,BLANK,Population,# Attributed Lives,Dec,6,FY19,TBD,TBD,Budget,7,Number,208
District of Columbia,BLANK,Population,# Capitated Lives,Jul,1,FY19,TBD,TBD,Budget,7,Number,209
District of Columbia,BLANK,Population,# Capitated Lives,Aug,2,FY19,TBD,TBD,Budget,7,Number,206
District of Columbia,BLANK,Population,# Capitated Lives,Sep,3,FY19,TBD,TBD,Budget,7,Number,206
District of Columbia,BLANK,Population,# Capitated Lives,Oct,4,FY19,TBD,TBD,Budget,7,Number,206
District of Columbia,BLANK,Population,# Capitated Lives,Nov,5,FY19,TBD,TBD,Budget,7,Number,206
District of Columbia,BLANK,Population,# Capitated Lives,Dec,6,FY19,TBD,TBD,Budget,7,Number,207
District of Columbia,BLANK,Population,% Readmission w/in 20 Days All Payer,Jul,1,FY19,TBD,TBD,Budget,7,Number,207
District of Columbia,BLANK,Population,% Readmission w/in 20 Days All Payer,Aug,2,FY19,TBD,TBD,Budget,7,Number,207
District of Columbia,BLANK,Population,% Readmission w/in 20 Days All Payer,Sep,3,FY19,TBD,TBD,Budget,7,Number,208
District of Columbia,BLANK,Population,% Readmission w/in 20 Days All Payer,Oct,4,FY19,TBD,TBD,Budget,7,Number,209
District of Columbia,BLANK,Population,% Readmission w/in 20 Days All Payer,Nov,5,FY19,TBD,TBD,Budget,7,Number,200
District of Columbia,BLANK,Population,% Readmission w/in 20 Days All Payer,Dec,6,FY19,TBD,TBD,Budget,7,Number,200
District of Columbia,BLANK,Population,All Payor CMI,Jul,1,FY19,215.2,200.02,Budget,7,Number,200
District of Columbia,BLANK,Population,All Payor CMI,Aug,2,FY19,153.54,208.19,Budget,7,Number,320
District of Columbia,BLANK,Population,All Payor CMI,Sep,3,FY19,210.96,320.4,Budget,7,Number,203
District of Columbia,BLANK,Population,All Payor CMI,Oct,4,FY19,219.16,203.49,Budget,7,Number,204
District of Columbia,BLANK,Population,All Payor CMI,Nov,5,FY19,153.76,200.85,Budget,7,Number,205
District of Columbia,BLANK,Population,All Payor CMI,Dec,6,FY19,213.93,200.4,Budget,7,Number,206
District of Columbia,BLANK,Population,"Average ""All Payer"" LOS",Jul,1,FY19,215.75,216.73,Budget,7,Number,205
District of Columbia,BLANK,Population,"Average ""All Payer"" LOS",Aug,2,FY19,213.1,215.2,Budget,7,Number,208
District of Columbia,BLANK,Population,"Average ""All Payer"" LOS",Sep,3,FY19,214.78,217.56,Budget,7,Number,209
District of Columbia,BLANK,Population,"Average ""All Payer"" LOS",Oct,4,FY19,218.4,213.18,Budget,7,Number,210
District of Columbia,BLANK,Population,"Average ""All Payer"" LOS",Nov,5,FY19,216.78,215.17,Budget,7,Number,211
District of Columbia,BLANK,Population,"Average ""All Payer"" LOS",Dec,6,FY19,215.86,216.16,Budget,7,Number,212
District of Columbia,BLANK,Population,BD/Charity $,Jul,1,FY19,20458756,16417059,Budget,7,Number,213
District of Columbia,BLANK,Population,BD/Charity $,Aug,2,FY19,17451076,16117614,Budget,7,Number,214
District of Columbia,BLANK,Population,BD/Charity $,Sep,3,FY19,18162085,16192158,Budget,7,Number,215
District of Columbia,BLANK,Population,BD/Charity $,Oct,4,FY19,16568460,16151990,Budget,7,Number,216
District of Columbia,BLANK,Population,BD/Charity $,Nov,5,FY19,17941691,19751520,Budget,7,Number,205
District of Columbia,BLANK,Population,BD/Charity $,Dec,6,FY19,20900186,16062003,Budget,7,Number,218
District of Columbia,BLANK,Population,BD/Charity %,Jul,1,FY19,16.41,16.64,Budget,7,Percent,219
District of Columbia,BLANK,Population,BD/Charity %,Aug,2,FY19,17.5,18.05,Budget,7,Percent,210
District of Columbia,BLANK,Population,BD/Charity %,Sep,3,FY19,19.64,19.14,Budget,7,Percent,211
District of Columbia,BLANK,Population,BD/Charity %,Oct,4,FY19,15.91,17.11,Budget,7,Percent,212
District of Columbia,BLANK,Population,BD/Charity %,Nov,5,FY19,18.4,18.57,Budget,7,Percent,213
District of Columbia,BLANK,Population,BD/Charity %,Dec,6,FY19,19.52,16.14,Budget,7,Percent,214
District of Columbia,BLANK,Population,Observation Equivelant Days,Jul,1,FY19,0,0,Budget,7,Number,215
District of Columbia,BLANK,Population,Observation Equivelant Days,Aug,2,FY19,0,0,Budget,7,Number,216
District of Columbia,BLANK,Population,Observation Equivelant Days,Sep,3,FY19,0,0,Budget,7,Number,217
District of Columbia,BLANK,Population,Observation Equivelant Days,Oct,4,FY19,0,0,Budget,7,Number,218
District of Columbia,BLANK,Population,Observation Equivelant Days,Nov,5,FY19,0,0,Budget,7,Number,219
District of Columbia,BLANK,Population,Observation Equivelant Days,Dec,6,FY19,0,0,Budget,7,Number,210
District of Columbia,Hospital 1,Employee,Turnover Rate,Jul,1,FY19,TBD,TBD,Goal,1,Percent,211
District of Columbia,Hospital 1,Employee,Turnover Rate,Aug,2,FY19,TBD,TBD,Goal,1,Percent,212
District of Columbia,Hospital 1,Employee,Turnover Rate,Sep,3,FY19,TBD,TBD,Goal,1,Percent,213
District of Columbia,Hospital 1,Employee,Turnover Rate,Oct,4,FY19,TBD,TBD,Goal,1,Percent,214
District of Columbia,Hospital 1,Employee,Turnover Rate,Nov,5,FY19,TBD,TBD,Goal,1,Percent,215
District of Columbia,Hospital 1,Employee,Turnover Rate,Dec,6,FY19,TBD,TBD,Goal,1,Percent,216
District of Columbia,Hospital 1,"Quality, Safety, Experience",Patient Experience,Jul,1,FY19,TBD,TBD,Goal,2,Number,217
District of Columbia,Hospital 1,"Quality, Safety, Experience",Patient Experience,Aug,2,FY19,TBD,TBD,Goal,2,Number,218
District of Columbia,Hospital 1,"Quality, Safety, Experience",Patient Experience,Sep,3,FY19,TBD,TBD,Goal,2,Number,219
District of Columbia,Hospital 1,"Quality, Safety, Experience",Patient Experience,Oct,4,FY19,TBD,TBD,Goal,2,Number,150
District of Columbia,Hospital 1,"Quality, Safety, Experience",Patient Experience,Nov,5,FY19,TBD,TBD,Goal,2,Number,151
District of Columbia,Hospital 1,"Quality, Safety, Experience",Patient Experience,Dec,6,FY19,TBD,TBD,Goal,2,Number,152
District of Columbia,Hospital 1,"Quality, Safety, Experience",Quality,Jul,1,FY19,TBD,TBD,Goal,2,Number,153
District of Columbia,Hospital 1,"Quality, Safety, Experience",Quality,Aug,2,FY19,TBD,TBD,Goal,2,Number,154
District of Columbia,Hospital 1,"Quality, Safety, Experience",Quality,Sep,3,FY19,TBD,TBD,Goal,2,Number,155
District of Columbia,Hospital 1,"Quality, Safety, Experience",Quality,Oct,4,FY19,TBD,TBD,Goal,2,Number,156
District of Columbia,Hospital 1,"Quality, Safety, Experience",Quality,Nov,5,FY19,TBD,TBD,Goal,2,Number,157
District of Columbia,Hospital 1,"Quality, Safety, Experience",Quality,Dec,6,FY19,TBD,TBD,Goal,2,Number,158
District of Columbia,Hospital 1,"Quality, Safety, Experience",Safety,Jul,1,FY19,TBD,TBD,Goal,2,Number,159
District of Columbia,Hospital 1,"Quality, Safety, Experience",Safety,Aug,2,FY19,TBD,TBD,Goal,2,Number,210
District of Columbia,Hospital 1,"Quality, Safety, Experience",Safety,Sep,3,FY19,TBD,TBD,Goal,2,Number,211
District of Columbia,Hospital 1,"Quality, Safety, Experience",Safety,Oct,4,FY19,TBD,TBD,Goal,2,Number,212
District of Columbia,Hospital 1,"Quality, Safety, Experience",Safety,Nov,5,FY19,TBD,TBD,Goal,2,Number,213
District of Columbia,Hospital 1,"Quality, Safety, Experience",Safety,Dec,6,FY19,TBD,TBD,Goal,2,Number,214
District of Columbia,Hospital 1,Earnings,Operating Costs,Jul,1,FY19,171665,16217,Budget,3,Dollar,215
District of Columbia,Hospital 1,Earnings,Operating Costs,Aug,2,FY19,-12117,111716,Budget,3,Dollar,216
District of Columbia,Hospital 1,Earnings,Operating Costs,Sep,3,FY19,120156,48643,Budget,3,Dollar,217
District of Columbia,Hospital 1,Earnings,Operating Costs,Oct,4,FY19,52063,15717,Budget,3,Dollar,218
District of Columbia,Hospital 1,Earnings,Operating Costs,Nov,5,FY19,-60450,79077,Budget,3,Dollar,219
District of Columbia,Hospital 1,Earnings,Operating Costs,Dec,6,FY19,111217,152160,Budget,3,Dollar,210
District of Columbia,Hospital 1,Earnings,Operating Costs Margin,Jul,1,FY19,18.55,2.88,Budget,3,Percent,211
District of Columbia,Hospital 1,Earnings,Operating Costs Margin,Aug,2,FY19,-1.75,13.6,Budget,3,Percent,212
District of Columbia,Hospital 1,Earnings,Operating Costs Margin,Sep,3,FY19,13.98,6.95,Budget,3,Percent,213
District of Columbia,Hospital 1,Earnings,Operating Costs Margin,Oct,4,FY19,7.69,6.83,Budget,3,Percent,214
District of Columbia,Hospital 1,Earnings,Operating Costs Margin,Nov,5,FY19,-8.69,10.18,Budget,3,Percent,215
District of Columbia,Hospital 1,Earnings,Operating Costs Margin,Dec,6,FY19,13.85,16.95,Budget,3,Percent,216
District of Columbia,Hospital 1,Growth,Adjusted Admissions,Jul,1,FY19,50,60,Budget,4,Number,217
District of Columbia,Hospital 1,Growth,Adjusted Admissions,Aug,2,FY19,50,60,Budget,4,Number,218
District of Columbia,Hospital 1,Growth,Adjusted Admissions,Sep,3,FY19,50,60,Budget,4,Number,219
District of Columbia,Hospital 1,Growth,Adjusted Admissions,Oct,4,FY19,50,60,Budget,4,Number,210
District of Columbia,Hospital 1,Growth,Adjusted Admissions,Nov,5,FY19,50,60,Budget,4,Number,211
District of Columbia,Hospital 1,Growth,Adjusted Admissions,Dec,6,FY19,50,60,Budget,4,Number,212
District of Columbia,Hospital 1,Growth,Commercial Payor Mix,Jul,1,FY19,0,0,Budget,4,Percent,213
District of Columbia,Hospital 1,Growth,Commercial Payor Mix,Aug,2,FY19,0,0,Budget,4,Percent,214
District of Columbia,Hospital 1,Growth,Commercial Payor Mix,Sep,3,FY19,0,0,Budget,4,Percent,215
District of Columbia,Hospital 1,Growth,Commercial Payor Mix,Oct,4,FY19,0,0,Budget,4,Percent,216
District of Columbia,Hospital 1,Growth,Commercial Payor Mix,Nov,5,FY19,0,0,Budget,4,Percent,217
District of Columbia,Hospital 1,Growth,Commercial Payor Mix,Dec,6,FY19,0,0,Budget,4,Percent,218
District of Columbia,Hospital 1,Growth,IP Acute Admissions,Jul,1,FY19,13,17,Budget,4,Number,219
District of Columbia,Hospital 1,Growth,IP Acute Admissions,Aug,2,FY19,16,20,Budget,4,Number,410
District of Columbia,Hospital 1,Growth,IP Acute Admissions,Sep,3,FY19,17,16,Budget,4,Number,411
District of Columbia,Hospital 1,Growth,IP Acute Admissions,Oct,4,FY19,16,16,Budget,4,Number,412
District of Columbia,Hospital 1,Growth,IP Acute Admissions,Nov,5,FY19,14,17,Budget,4,Number,413
District of Columbia,Hospital 1,Growth,IP Acute Admissions,Dec,6,FY19,20,21,Budget,4,Number,414
District of Columbia,Hospital 1,Growth,IP Surgeries,Jul,1,FY19,5,4,Budget,4,Number,415
District of Columbia,Hospital 1,Growth,IP Surgeries,Aug,2,FY19,7,4,Budget,4,Number,416
District of Columbia,Hospital 1,Growth,IP Surgeries,Sep,3,FY19,8,3,Budget,4,Number,417
District of Columbia,Hospital 1,Growth,IP Surgeries,Oct,4,FY19,2,3,Budget,4,Number,418
District of Columbia,Hospital 1,Growth,IP Surgeries,Nov,5,FY19,10,4,Budget,4,Number,419
District of Columbia,Hospital 1,Growth,IP Surgeries,Dec,6,FY19,5,5,Budget,4,Number,416
District of Columbia,Hospital 1,Growth,Medicaid Payor Mix,Jul,1,FY19,0,0,Budget,4,Percent,416
District of Columbia,Hospital 1,Growth,Medicaid Payor Mix,Aug,2,FY19,0,0,Budget,4,Percent,416
District of Columbia,Hospital 1,Growth,Medicaid Payor Mix,Sep,3,FY19,0,0,Budget,4,Percent,416
District of Columbia,Hospital 1,Growth,Medicaid Payor Mix,Oct,4,FY19,0,0,Budget,4,Percent,417
District of Columbia,Hospital 1,Growth,Medicaid Payor Mix,Nov,5,FY19,0,0,Budget,4,Percent,417
District of Columbia,Hospital 1,Growth,Medicaid Payor Mix,Dec,6,FY19,0,0,Budget,4,Percent,417
District of Columbia,Hospital 1,Growth,Medicare Payor Mix,Jul,1,FY19,0,0,Budget,4,Percent,418
District of Columbia,Hospital 1,Growth,Medicare Payor Mix,Aug,2,FY19,0,0,Budget,4,Percent,419
District of Columbia,Hospital 1,Growth,Medicare Payor Mix,Sep,3,FY19,0,0,Budget,4,Percent,420
District of Columbia,Hospital 1,Growth,Medicare Payor Mix,Oct,4,FY19,0,0,Budget,4,Percent,420
District of Columbia,Hospital 1,Growth,Medicare Payor Mix,Nov,5,FY19,0,0,Budget,4,Percent,420
District of Columbia,Hospital 1,Growth,Medicare Payor Mix,Dec,6,FY19,0,0,Budget,4,Percent,420
District of Columbia,Hospital 1,Growth,OP Surgeries,Jul,1,FY19,16,18,Budget,4,Number,420
District of Columbia,Hospital 1,Growth,OP Surgeries,Aug,2,FY19,20,16,Budget,4,Number,421
District of Columbia,Hospital 1,Growth,OP Surgeries,Sep,3,FY19,20,16,Budget,4,Number,421
District of Columbia,Hospital 1,Growth,OP Surgeries,Oct,4,FY19,16,15,Budget,4,Number,421
District of Columbia,Hospital 1,Growth,OP Surgeries,Nov,5,FY19,17,16,Budget,4,Number,415
District of Columbia,Hospital 1,Growth,OP Surgeries,Dec,6,FY19,17,17,Budget,4,Number,421
District of Columbia,Hospital 1,Growth,Physician Visits,Jul,1,FY19,N/A,N/A,Budget,4,Number,421
District of Columbia,Hospital 1,Growth,Physician Visits,Aug,2,FY19,N/A,N/A,Budget,4,Number,421
District of Columbia,Hospital 1,Growth,Physician Visits,Sep,3,FY19,N/A,N/A,Budget,4,Number,441
District of Columbia,Hospital 1,Growth,Physician Visits,Oct,4,FY19,N/A,N/A,Budget,4,Number,442
District of Columbia,Hospital 1,Growth,Physician Visits,Nov,5,FY19,N/A,N/A,Budget,4,Number,443
District of Columbia,Hospital 1,Growth,Physician Visits,Dec,6,FY19,N/A,N/A,Budget,4,Number,444
District of Columbia,Hospital 1,Growth,Total ED Visits,Jul,1,FY19,757,712,Budget,4,Number,445
District of Columbia,Hospital 1,Growth,Total ED Visits,Aug,2,FY19,846,821,Budget,4,Number,446
District of Columbia,Hospital 1,Growth,Total ED Visits,Sep,3,FY19,85,653,Budget,4,Number,415
District of Columbia,Hospital 1,Growth,Total ED Visits,Oct,4,FY19,85,600,Budget,4,Number,448
District of Columbia,Hospital 1,Growth,Total ED Visits,Nov,5,FY19,754,779,Budget,4,Number,449
District of Columbia,Hospital 1,Growth,Total ED Visits,Dec,6,FY19,752,975,Budget,4,Number,450
District of Columbia,Hospital 1,Revenue,Net Patient Service Revenue Yield,Jul,1,FY19,49.18,58.09,Budget,5,Percent,451
District of Columbia,Hospital 1,Revenue,Net Patient Service Revenue Yield,Aug,2,FY19,43.1,57.72,Budget,5,Percent,452
District of Columbia,Hospital 1,Revenue,Net Patient Service Revenue Yield,Sep,3,FY19,49.2,60.17,Budget,5,Percent,453
District of Columbia,Hospital 1,Revenue,Net Patient Service Revenue Yield,Oct,4,FY19,21.16,62.21,Budget,5,Percent,454
District of Columbia,Hospital 1,Revenue,Net Patient Service Revenue Yield,Nov,5,FY19,44.52,57.88,Budget,5,Percent,455
District of Columbia,Hospital 1,Revenue,Net Patient Service Revenue Yield,Dec,6,FY19,42.76,56.05,Budget,5,Percent,456
District of Columbia,Hospital 1,Revenue,Net Patient Service Revenue/AA,Jul,1,FY19,14170,9555,Budget,5,Number,457
District of Columbia,Hospital 1,Revenue,Net Patient Service Revenue/AA,Aug,2,FY19,10763,8950,Budget,5,Number,458
District of Columbia,Hospital 1,Revenue,Net Patient Service Revenue/AA,Sep,3,FY19,11670,9158,Budget,5,Number,459
District of Columbia,Hospital 1,Revenue,Net Patient Service Revenue/AA,Oct,4,FY19,11095,9877,Budget,5,Number,460
District of Columbia,Hospital 1,Revenue,Net Patient Service Revenue/AA,Nov,5,FY19,11873,10005,Budget,5,Number,461
District of Columbia,Hospital 1,Revenue,Net Patient Service Revenue/AA,Dec,6,FY19,11906,8918,Budget,5,Number,462
District of Columbia,Hospital 1,Expense,FTEs per Adjusted Admission,Jul,1,FY19,0,0,Budget,6,Number,463
District of Columbia,Hospital 1,Expense,FTEs per Adjusted Admission,Aug,2,FY19,0,0,Budget,6,Number,464
District of Columbia,Hospital 1,Expense,FTEs per Adjusted Admission,Sep,3,FY19,0,0,Budget,6,Number,465
District of Columbia,Hospital 1,Expense,FTEs per Adjusted Admission,Oct,4,FY19,0,0,Budget,6,Number,466
District of Columbia,Hospital 1,Expense,FTEs per Adjusted Admission,Nov,5,FY19,0,0,Budget,6,Number,467
District of Columbia,Hospital 1,Expense,FTEs per Adjusted Admission,Dec,6,FY19,0,0,Budget,6,Number,468
District of Columbia,Hospital 1,Expense,Pharmacy Cost/Adjusted Admission,Jul,1,FY19,115,208,Budget,6,Number,469
District of Columbia,Hospital 1,Expense,Pharmacy Cost/Adjusted Admission,Jul,1,FY19,155,174,Budget,6,Number,150
District of Columbia,Hospital 1,Expense,Pharmacy Cost/Adjusted Admission,Aug,2,FY19,615,164,Budget,6,Number,151
District of Columbia,Hospital 1,Expense,Pharmacy Cost/Adjusted Admission,Aug,2,FY19,483,192,Budget,6,Number,152
District of Columbia,Hospital 1,Expense,Pharmacy Cost/Adjusted Admission,Sep,3,FY19,150,184,Budget,6,Number,153
District of Columbia,Hospital 1,Expense,Pharmacy Cost/Adjusted Admission,Sep,3,FY19,419,174,Budget,6,Number,154
District of Columbia,Hospital 1,Expense,Pharmacy Cost/Adjusted Admission,Oct,4,FY19,517,152,Budget,6,Number,155
District of Columbia,Hospital 1,Expense,Pharmacy Cost/Adjusted Admission,Oct,4,FY19,46,167,Budget,6,Number,156
District of Columbia,Hospital 1,Expense,Pharmacy Cost/Adjusted Admission,Nov,5,FY19,484,209,Budget,6,Number,157
District of Columbia,Hospital 1,Expense,Pharmacy Cost/Adjusted Admission,Nov,5,FY19,210,163,Budget,6,Number,158
District of Columbia,Hospital 1,Expense,Pharmacy Cost/Adjusted Admission,Dec,6,FY19,170,175,Budget,6,Number,159
